url,filename,source_page,degree,program,doctype,version,start_date,end_date,status,local_pdf_path,local_md_path,html_context
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Ordnungen/PO_ZLO/ZLO_2025_V1.pdf,ZLO_2025_V1.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Allgemein,Sonstiges,Einschreib- und Zulassungsordnung,ZLO_2025_V1,2025-01-24,,aktuell,data\documents\original-docs\Allgemein\Sonstiges\ZLO_2025_V1_aktuell\ZLO_2025_V1.pdf,data\documents\md-docs\Allgemein\Sonstiges\ZLO_2025_V1_aktuell\ZLO_2025_V1.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Ordnungen/PO_ZLO/ZLO_2021_V2.pdf,ZLO_2021_V2.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Allgemein,Sonstiges,Einschreib- und Zulassungsordnung,ZLO_2021_V2,2020-05-13,,,data\documents\original-docs\Allgemein\Sonstiges\ZLO_2021_V2_archiviert\ZLO_2021_V2.pdf,data\documents\md-docs\Allgemein\Sonstiges\ZLO_2021_V2_archiviert\ZLO_2021_V2.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Ordnungen/PO_ZLO/ZLO_2020_V3.pdf,ZLO_2020_V3.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Allgemein,Sonstiges,Einschreib- und Zulassungsordnung,ZLO_2020_V3,2020-03-25,,,data\documents\original-docs\Allgemein\Sonstiges\ZLO_2020_V3_archiviert\ZLO_2020_V3.pdf,data\documents\md-docs\Allgemein\Sonstiges\ZLO_2020_V3_archiviert\ZLO_2020_V3.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Ordnungen/PO_ZLO/ZLO_2018_V1.pdf,ZLO_2018_V1.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Allgemein,Sonstiges,Einschreib- und Zulassungsordnung,ZLO_2018_V1,2018-12-12,,,data\documents\original-docs\Allgemein\Sonstiges\ZLO_2018_V1_archiviert\ZLO_2018_V1.pdf,data\documents\md-docs\Allgemein\Sonstiges\ZLO_2018_V1_archiviert\ZLO_2018_V1.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Ordnungen/PO_ZLO/ZLO_2017_V1.pdf,ZLO_2017_V1.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Allgemein,Sonstiges,Einschreib- und Zulassungsordnung,ZLO_2017_V1,2017-09-13,,,data\documents\original-docs\Allgemein\Sonstiges\ZLO_2017_V1_archiviert\ZLO_2017_V1.pdf,data\documents\md-docs\Allgemein\Sonstiges\ZLO_2017_V1_archiviert\ZLO_2017_V1.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Ordnungen/PO_ZLO/ZLO_2016_V1.pdf,ZLO_2016_V1.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Allgemein,Sonstiges,Einschreib- und Zulassungsordnung,ZLO_2016_V1,2016-06-27,,,data\documents\original-docs\Allgemein\Sonstiges\ZLO_2016_V1_archiviert\ZLO_2016_V1.pdf,data\documents\md-docs\Allgemein\Sonstiges\ZLO_2016_V1_archiviert\ZLO_2016_V1.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Ordnungen/PO_ZLO/ZLO_2015_V1.pdf,ZLO_2015_V1.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Allgemein,Sonstiges,Einschreib- und Zulassungsordnung,ZLO_2015_V1,2015-01-30,,,data\documents\original-docs\Allgemein\Sonstiges\ZLO_2015_V1_archiviert\ZLO_2015_V1.pdf,data\documents\md-docs\Allgemein\Sonstiges\ZLO_2015_V1_archiviert\ZLO_2015_V1.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Ordnungen/PO_ZLO/ZLO_2011_V1.pdf,ZLO_2011_V1.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Allgemein,Sonstiges,Einschreib- und Zulassungsordnung,ZLO_2011_V1,2011-11-09,,,data\documents\original-docs\Allgemein\Sonstiges\ZLO_2011_V1_archiviert\ZLO_2011_V1.pdf,data\documents\md-docs\Allgemein\Sonstiges\ZLO_2011_V1_archiviert\ZLO_2011_V1.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Ordnungen/PO_ZLO/PVO_2025_V1.pdf,PVO_2025_V1.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Allgemein,Sonstiges,Pruefungsverfahrensordnung,PVO_2025_V1,2025-01-24,,aktuell,data\documents\original-docs\Allgemein\Sonstiges\PVO_2025_V1_aktuell\PVO_2025_V1.pdf,data\documents\md-docs\Allgemein\Sonstiges\PVO_2025_V1_aktuell\PVO_2025_V1.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Ordnungen/PO_ZLO/PVO_2023_V5.pdf,PVO_2023_V5.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Allgemein,Sonstiges,Pruefungsverfahrensordnung,PVO_2023_V5,2023-01-18,,,data\documents\original-docs\Allgemein\Sonstiges\PVO_2023_V5_archiviert\PVO_2023_V5.pdf,data\documents\md-docs\Allgemein\Sonstiges\PVO_2023_V5_archiviert\PVO_2023_V5.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Ordnungen/PO_ZLO/PVO_2021_V2.pdf,PVO_2021_V2.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Allgemein,Sonstiges,Pruefungsverfahrensordnung,PVO_2021_V2,2021-02-03,,,data\documents\original-docs\Allgemein\Sonstiges\PVO_2021_V2_archiviert\PVO_2021_V2.pdf,data\documents\md-docs\Allgemein\Sonstiges\PVO_2021_V2_archiviert\PVO_2021_V2.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Ordnungen/PO_ZLO/PVO_2018_V1.pdf,PVO_2018_V1.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Allgemein,Sonstiges,Pruefungsverfahrensordnung,PVO_2018_V1,2018-12-12,,,data\documents\original-docs\Allgemein\Sonstiges\PVO_2018_V1_archiviert\PVO_2018_V1.pdf,data\documents\md-docs\Allgemein\Sonstiges\PVO_2018_V1_archiviert\PVO_2018_V1.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Ordnungen/PO_ZLO/PVO_2017_V1.pdf,PVO_2017_V1.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Allgemein,Sonstiges,Pruefungsverfahrensordnung,PVO_2017_V1,2017-09-13,,,data\documents\original-docs\Allgemein\Sonstiges\PVO_2017_V1_archiviert\PVO_2017_V1.pdf,data\documents\md-docs\Allgemein\Sonstiges\PVO_2017_V1_archiviert\PVO_2017_V1.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Ordnungen/PO_ZLO/PVO_2016_V1.pdf,PVO_2016_V1.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Allgemein,Sonstiges,Pruefungsverfahrensordnung,PVO_2016_V1,2016-06-27,,,data\documents\original-docs\Allgemein\Sonstiges\PVO_2016_V1_archiviert\PVO_2016_V1.pdf,data\documents\md-docs\Allgemein\Sonstiges\PVO_2016_V1_archiviert\PVO_2016_V1.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Ordnungen/PO_ZLO/PVO_2011_V1.pdf,PVO_2011_V1.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Allgemein,Sonstiges,Pruefungsverfahrensordnung,PVO_2011_V1,2011-11-09,,,data\documents\original-docs\Allgemein\Sonstiges\PVO_2011_V1_archiviert\PVO_2011_V1.pdf,data\documents\md-docs\Allgemein\Sonstiges\PVO_2011_V1_archiviert\PVO_2011_V1.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Ordnungen/PO_ZLO/PVO_2006_V1.pdf,PVO_2006_V1.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Allgemein,Sonstiges,Pruefungsverfahrensordnung,PVO_2006_V1,,,,data\documents\original-docs\Allgemein\Sonstiges\PVO_2006_V1_archiviert\PVO_2006_V1.pdf,data\documents\md-docs\Allgemein\Sonstiges\PVO_2006_V1_archiviert\PVO_2006_V1.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Ordnungen/Regularien_im_Studium.pdf,Regularien_im_Studium.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Allgemein,Sonstiges,Regularien_im_Studium,,,,,data\documents\original-docs\Allgemein\Sonstiges\unknown_archiviert\Regularien_im_Studium.pdf,data\documents\md-docs\Allgemein\Sonstiges\unknown_archiviert\Regularien_im_Studium.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Ordnungen/Richtlinie_zum_technischen_Grundpraktikum_V4.pdf,Richtlinie_zum_technischen_Grundpraktikum_V4.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Allgemein,Sonstiges,Richtlinie_zum_technischen_Grundpraktikum,Richtlinie_zum_technischen_Grundpraktikum_V4,,,,data\documents\original-docs\Allgemein\Sonstiges\Richtlinie_zum_technischen_Grundpraktikum_V4_archiviert\Richtlinie_zum_technischen_Grundpraktikum_V4.pdf,data\documents\md-docs\Allgemein\Sonstiges\Richtlinie_zum_technischen_Grundpraktikum_V4_archiviert\Richtlinie_zum_technischen_Grundpraktikum_V4.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Ordnungen/Umrechnung_von_Noten_auslaendischer_Hochschulen_in_Noten_der_Fachhochschule_Wedel.pdf,Umrechnung_von_Noten_auslaendischer_Hochschulen_in_Noten_der_Fachhochschule_Wedel.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Allgemein,Sonstiges,Umrechnung_von_Noten,,,,,data\documents\original-docs\Allgemein\Sonstiges\unknown_archiviert\Umrechnung_von_Noten_auslaendischer_Hochschulen_in_Noten_der_Fachhochschule_Wedel.pdf,data\documents\md-docs\Allgemein\Sonstiges\unknown_archiviert\Umrechnung_von_Noten_auslaendischer_Hochschulen_in_Noten_der_Fachhochschule_Wedel.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Modulhandbuecher/Modulhandbuch_B_AWP23.0.pdf,Modulhandbuch_B_AWP23.0.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,Angewandte Wirtschaftspsychologie & Data Analytics,Modulhandbuch,23.0,2023-10-01,2024-04-01,,data\documents\original-docs\Bachelor\Angewandte Wirtschaftspsychologie & Data Analytics\23.0_archiviert\Modulhandbuch_B_AWP23.0.pdf,data\documents\md-docs\Bachelor\Angewandte Wirtschaftspsychologie & Data Analytics\23.0_archiviert\Modulhandbuch_B_AWP23.0.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Kacheln/Moduluebersicht_B_AWP23.0.pdf,Moduluebersicht_B_AWP23.0.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,Angewandte Wirtschaftspsychologie & Data Analytics,Moduluebersicht,23.0,2023-10-01,2024-04-01,,data\documents\original-docs\Bachelor\Angewandte Wirtschaftspsychologie & Data Analytics\23.0_archiviert\Moduluebersicht_B_AWP23.0.pdf,data\documents\md-docs\Bachelor\Angewandte Wirtschaftspsychologie & Data Analytics\23.0_archiviert\Moduluebersicht_B_AWP23.0.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Curricula/Curriculum_B_AWP23.0.pdf,Curriculum_B_AWP23.0.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,Angewandte Wirtschaftspsychologie & Data Analytics,Studienverlaufsplan,23.0,2023-10-01,2024-04-01,,data\documents\original-docs\Bachelor\Angewandte Wirtschaftspsychologie & Data Analytics\23.0_archiviert\Curriculum_B_AWP23.0.pdf,data\documents\md-docs\Bachelor\Angewandte Wirtschaftspsychologie & Data Analytics\23.0_archiviert\Curriculum_B_AWP23.0.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Modulhandbuecher/Modulhandbuch_B_AWP24.0.pdf,Modulhandbuch_B_AWP24.0.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,Angewandte Wirtschaftspsychologie & Data Analytics,Modulhandbuch,24.0,2024-10-01,2025-04-01,,data\documents\original-docs\Bachelor\Angewandte Wirtschaftspsychologie & Data Analytics\24.0_archiviert\Modulhandbuch_B_AWP24.0.pdf,data\documents\md-docs\Bachelor\Angewandte Wirtschaftspsychologie & Data Analytics\24.0_archiviert\Modulhandbuch_B_AWP24.0.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Kacheln/Moduluebersicht_B_AWP24.0.pdf,Moduluebersicht_B_AWP24.0.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,Angewandte Wirtschaftspsychologie & Data Analytics,Moduluebersicht,24.0,2024-10-01,2025-04-01,,data\documents\original-docs\Bachelor\Angewandte Wirtschaftspsychologie & Data Analytics\24.0_archiviert\Moduluebersicht_B_AWP24.0.pdf,data\documents\md-docs\Bachelor\Angewandte Wirtschaftspsychologie & Data Analytics\24.0_archiviert\Moduluebersicht_B_AWP24.0.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Curricula/Curriculum_B_AWP24.0.pdf,Curriculum_B_AWP24.0.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,Angewandte Wirtschaftspsychologie & Data Analytics,Studienverlaufsplan,24.0,2024-10-01,2025-04-01,,data\documents\original-docs\Bachelor\Angewandte Wirtschaftspsychologie & Data Analytics\24.0_archiviert\Curriculum_B_AWP24.0.pdf,data\documents\md-docs\Bachelor\Angewandte Wirtschaftspsychologie & Data Analytics\24.0_archiviert\Curriculum_B_AWP24.0.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Modulhandbuecher/Modulhandbuch_B_AWP25.0.pdf,Modulhandbuch_B_AWP25.0.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,Angewandte Wirtschaftspsychologie & Data Analytics,Modulhandbuch,25.0,2025-04-01,,aktuell,data\documents\original-docs\Bachelor\Angewandte Wirtschaftspsychologie & Data Analytics\25.0_aktuell\Modulhandbuch_B_AWP25.0.pdf,data\documents\md-docs\Bachelor\Angewandte Wirtschaftspsychologie & Data Analytics\25.0_aktuell\Modulhandbuch_B_AWP25.0.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Kacheln/Moduluebersicht_B_AWP25.0.pdf,Moduluebersicht_B_AWP25.0.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,Angewandte Wirtschaftspsychologie & Data Analytics,Moduluebersicht,25.0,2025-04-01,,aktuell,data\documents\original-docs\Bachelor\Angewandte Wirtschaftspsychologie & Data Analytics\25.0_aktuell\Moduluebersicht_B_AWP25.0.pdf,data\documents\md-docs\Bachelor\Angewandte Wirtschaftspsychologie & Data Analytics\25.0_aktuell\Moduluebersicht_B_AWP25.0.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Ordnungen/Studien-_Pr%C3%BCfungsordnungen/SPO_B_AWP25.0.pdf,SPO_B_AWP25.0.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,Angewandte Wirtschaftspsychologie & Data Analytics,Studien- und Pruefungsordnung,25.0,2025-04-01,,aktuell,data\documents\original-docs\Bachelor\Angewandte Wirtschaftspsychologie & Data Analytics\25.0_aktuell\SPO_B_AWP25.0.pdf,data\documents\md-docs\Bachelor\Angewandte Wirtschaftspsychologie & Data Analytics\25.0_aktuell\SPO_B_AWP25.0.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Curricula/Curriculum_B_AWP25.0.pdf,Curriculum_B_AWP25.0.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,Angewandte Wirtschaftspsychologie & Data Analytics,Studienverlaufsplan,25.0,2025-04-01,,aktuell,data\documents\original-docs\Bachelor\Angewandte Wirtschaftspsychologie & Data Analytics\25.0_aktuell\Curriculum_B_AWP25.0.pdf,data\documents\md-docs\Bachelor\Angewandte Wirtschaftspsychologie & Data Analytics\25.0_aktuell\Curriculum_B_AWP25.0.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Modulhandbuecher/Modulhandbuch_B_BWL1.0.pdf,Modulhandbuch_B_BWL1.0.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,Betriebswirtschaftslehre,Modulhandbuch,,,,,data\documents\original-docs\Bachelor\Betriebswirtschaftslehre\unknown_archiviert\Modulhandbuch_B_BWL1.0.pdf,data\documents\md-docs\Bachelor\Betriebswirtschaftslehre\unknown_archiviert\Modulhandbuch_B_BWL1.0.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Ordnungen/Studien-_Pr%C3%BCfungsordnungen/PO_B_BWL1.0.pdf,PO_B_BWL1.0.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,Betriebswirtschaftslehre,Pruefungsverfahrensordnung,,,,,data\documents\original-docs\Bachelor\Betriebswirtschaftslehre\unknown_archiviert\PO_B_BWL1.0.pdf,data\documents\md-docs\Bachelor\Betriebswirtschaftslehre\unknown_archiviert\PO_B_BWL1.0.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Ordnungen/Studien-_Pr%C3%BCfungsordnungen/SO_B_BWL1.0.pdf,SO_B_BWL1.0.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,Betriebswirtschaftslehre,Studien- und Pruefungsordnung,,,,,data\documents\original-docs\Bachelor\Betriebswirtschaftslehre\unknown_archiviert\SO_B_BWL1.0.pdf,data\documents\md-docs\Bachelor\Betriebswirtschaftslehre\unknown_archiviert\SO_B_BWL1.0.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Curricula/Curriculum_B_BWL4.0.pdf,Curriculum_B_BWL4.0.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,Betriebswirtschaftslehre,Studienverlaufsplan,,,,,data\documents\original-docs\Bachelor\Betriebswirtschaftslehre\unknown_archiviert\Curriculum_B_BWL4.0.pdf,data\documents\md-docs\Bachelor\Betriebswirtschaftslehre\unknown_archiviert\Curriculum_B_BWL4.0.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Curricula/Curriculum_B_BWL1.0.pdf,Curriculum_B_BWL1.0.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,Betriebswirtschaftslehre,Studienverlaufsplan,,,,,data\documents\original-docs\Bachelor\Betriebswirtschaftslehre\unknown_archiviert\Curriculum_B_BWL1.0.pdf,data\documents\md-docs\Bachelor\Betriebswirtschaftslehre\unknown_archiviert\Curriculum_B_BWL1.0.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Modulhandbuecher/Modulhandbuch_B_BWL10.0.pdf,Modulhandbuch_B_BWL10.0.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,Betriebswirtschaftslehre,Modulhandbuch,10.0,2011-10-01,2012-04-01,,data\documents\original-docs\Bachelor\Betriebswirtschaftslehre\10.0_archiviert\Modulhandbuch_B_BWL10.0.pdf,data\documents\md-docs\Bachelor\Betriebswirtschaftslehre\10.0_archiviert\Modulhandbuch_B_BWL10.0.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Ordnungen/Studien-_Pr%C3%BCfungsordnungen/SO_B_BWL10.0.pdf,SO_B_BWL10.0.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,Betriebswirtschaftslehre,Studien- und Pruefungsordnung,10.0,2009-10-01,2011-04-01,,data\documents\original-docs\Bachelor\Betriebswirtschaftslehre\10.0_archiviert\SO_B_BWL10.0.pdf,data\documents\md-docs\Bachelor\Betriebswirtschaftslehre\10.0_archiviert\SO_B_BWL10.0.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Curricula/Curriculum_B_BWL10.1.pdf,Curriculum_B_BWL10.1.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,Betriebswirtschaftslehre,Studienverlaufsplan,10.1,2011-10-01,2012-04-01,,data\documents\original-docs\Bachelor\Betriebswirtschaftslehre\10.1_archiviert\Curriculum_B_BWL10.1.pdf,data\documents\md-docs\Bachelor\Betriebswirtschaftslehre\10.1_archiviert\Curriculum_B_BWL10.1.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Curricula/Curriculum_B_BWL10.5.pdf,Curriculum_B_BWL10.5.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,Betriebswirtschaftslehre,Studienverlaufsplan,10.5,2012-10-01,2014-04-01,,data\documents\original-docs\Bachelor\Betriebswirtschaftslehre\10.5_archiviert\Curriculum_B_BWL10.5.pdf,data\documents\md-docs\Bachelor\Betriebswirtschaftslehre\10.5_archiviert\Curriculum_B_BWL10.5.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Ordnungen/Studien-_Pr%C3%BCfungsordnungen/PO_B_BWL11.0.pdf,PO_B_BWL11.0.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,Betriebswirtschaftslehre,Pruefungsverfahrensordnung,11.0,2009-10-01,2011-04-01,aktuell,data\documents\original-docs\Bachelor\Betriebswirtschaftslehre\11.0_aktuell\PO_B_BWL11.0.pdf,data\documents\md-docs\Bachelor\Betriebswirtschaftslehre\11.0_aktuell\PO_B_BWL11.0.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Modulhandbuecher/Modulhandbuch_B_BWL14.0.pdf,Modulhandbuch_B_BWL14.0.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,Betriebswirtschaftslehre,Modulhandbuch,14.0,2014-10-01,2019-04-01,,data\documents\original-docs\Bachelor\Betriebswirtschaftslehre\14.0_archiviert\Modulhandbuch_B_BWL14.0.pdf,data\documents\md-docs\Bachelor\Betriebswirtschaftslehre\14.0_archiviert\Modulhandbuch_B_BWL14.0.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Kacheln/Moduluebersicht_B_BWL14.0.pdf,Moduluebersicht_B_BWL14.0.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,Betriebswirtschaftslehre,Moduluebersicht,14.0,2014-10-01,2019-04-01,,data\documents\original-docs\Bachelor\Betriebswirtschaftslehre\14.0_archiviert\Moduluebersicht_B_BWL14.0.pdf,data\documents\md-docs\Bachelor\Betriebswirtschaftslehre\14.0_archiviert\Moduluebersicht_B_BWL14.0.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Ordnungen/Studien-_Pr%C3%BCfungsordnungen/SPO_B_BWL14.0.pdf,SPO_B_BWL14.0.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,Betriebswirtschaftslehre,Studien- und Pruefungsordnung,14.0,2014-10-01,2019-04-01,,data\documents\original-docs\Bachelor\Betriebswirtschaftslehre\14.0_archiviert\SPO_B_BWL14.0.pdf,data\documents\md-docs\Bachelor\Betriebswirtschaftslehre\14.0_archiviert\SPO_B_BWL14.0.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Curricula/Curriculum_B_BWL14.0.pdf,Curriculum_B_BWL14.0.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,Betriebswirtschaftslehre,Studienverlaufsplan,14.0,2014-10-01,2019-04-01,,data\documents\original-docs\Bachelor\Betriebswirtschaftslehre\14.0_archiviert\Curriculum_B_BWL14.0.pdf,data\documents\md-docs\Bachelor\Betriebswirtschaftslehre\14.0_archiviert\Curriculum_B_BWL14.0.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Modulhandbuecher/Modulhandbuch_B_BWL19.0.pdf,Modulhandbuch_B_BWL19.0.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,Betriebswirtschaftslehre,Modulhandbuch,19.0,2019-10-01,2023-04-01,,data\documents\original-docs\Bachelor\Betriebswirtschaftslehre\19.0_archiviert\Modulhandbuch_B_BWL19.0.pdf,data\documents\md-docs\Bachelor\Betriebswirtschaftslehre\19.0_archiviert\Modulhandbuch_B_BWL19.0.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Kacheln/Moduluebersicht_B_BWL19.0.pdf,Moduluebersicht_B_BWL19.0.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,Betriebswirtschaftslehre,Moduluebersicht,19.0,2019-10-01,2023-04-01,,data\documents\original-docs\Bachelor\Betriebswirtschaftslehre\19.0_archiviert\Moduluebersicht_B_BWL19.0.pdf,data\documents\md-docs\Bachelor\Betriebswirtschaftslehre\19.0_archiviert\Moduluebersicht_B_BWL19.0.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Ordnungen/Studien-_Pr%C3%BCfungsordnungen/SPO_B_BWL19.0.pdf,SPO_B_BWL19.0.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,Betriebswirtschaftslehre,Studien- und Pruefungsordnung,19.0,2019-10-01,2023-04-01,,data\documents\original-docs\Bachelor\Betriebswirtschaftslehre\19.0_archiviert\SPO_B_BWL19.0.pdf,data\documents\md-docs\Bachelor\Betriebswirtschaftslehre\19.0_archiviert\SPO_B_BWL19.0.md,
https://www.fh-wedel.de/fileadmin/FHW-Files/Dokumente_FHW/Organisation/Curricula/Curriculum_B_BWL19.0.pdf,Curriculum_B_BWL19.0.pdf,https://www.fh-wedel.de/studieren/pruefungscenter/pruefungsordnungen/,Bachelor,Betriebswirtschaftslehre,Studienverlaufsplan,19.0,2019-10-01,2023-04-01,,data\documents\original-docs\Bachelor\Betriebswirtschaftslehre\19.0_archiviert\Curriculum_B_BWL19.0.pdf,data\documents\md-docs\Bachelor\Betriebswirtschaftslehre\19.0_archiviert\Curriculum_B_BWL19.0.md,
